key,source_record_id,name,organization_type,roles,itp_id,details,caltrans_district,website,reporting_category,hubspot_company_record_id,gtfs_static_status,gtfs_realtime_status,_deprecated__assessment_status,manual_check__contact_on_website,alias,is_public_entity,ntd_id,public_currently_operating,public_currently_operating_fixed_route,_is_current,_valid_from,_valid_to
6668e7c0f7b781876757f402c15e1e7a,recuG9CsbQGDvlAwc,Mobility Matters,Non-Profit Organization,[],442,"Mobility Matters provides mobility management services throughout Contra Costa County by matching riders to transportation providers that meet their individual needs. Mobility Matters operates volunteer driver programs that provide free, one-on-one, door-through-door rides for seniors and disabled veterans who cannot access other forms of transportation.",,https://www.mobilitymatterscc.com/,#N/A,8566826336,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
9ac588a6e217ae1f7c97edb2f9dcaccb,recuG9CsbQGDvlAwc,Mobility Matters,Non-Profit Organization,[],442,"Mobility Matters provides mobility management services throughout Contra Costa County by matching riders to transportation providers that meet their individual needs. Mobility Matters operates volunteer driver programs that provide free, one-on-one, door-through-door rides for seniors and disabled veterans who cannot access other forms of transportation.",,https://www.mobilitymatterscc.com/,#N/A,8566826336,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
e58637b0b49136cd4c719c396c46e5c9,recuG9CsbQGDvlAwc,Mobility Matters,Non-Profit Organization,[],442,"Mobility Matters provides mobility management services throughout Contra Costa County by matching riders to transportation providers that meet their individual needs. Mobility Matters operates volunteer driver programs that provide free, one-on-one, door-through-door rides for seniors and disabled veterans who cannot access other forms of transportation.",04 - Oakland,https://www.mobilitymatterscc.com/,#N/A,8566826336,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-23 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
326764f361d03835c916edf45fa4b8b3,recuG9CsbQGDvlAwc,Mobility Matters,Non-Profit Organization,[],442,"Mobility Matters provides mobility management services throughout Contra Costa County by matching riders to transportation providers that meet their individual needs. Mobility Matters operates volunteer driver programs that provide free, one-on-one, door-through-door rides for seniors and disabled veterans who cannot access other forms of transportation.",04 - Oakland,https://www.mobilitymatterscc.com/,#N/A,8566826336,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
900c89f05e952ab5ed440db7425ab882,recOTNbaSEBOxfGqk,Northrop Grumman,Company,[],,,07 - Los Angeles,,Other Transit,,Static Incomplete,RT Incomplete,false,Unknown,[],false,,false,false,false,2023-04-29 00:00:00.000000 UTC,2023-05-25 23:59:59.999999 UTC
cf517be118b8ad986956b00af0e94f80,recOTNbaSEBOxfGqk,Northrop Grumman,Company,[],,,07 - Los Angeles,https://www.northropgrumman.com/,Other Transit,,Static Incomplete,RT Incomplete,false,Unknown,[],false,,false,false,false,2023-05-26 00:00:00.000000 UTC,2023-06-01 23:59:59.999999 UTC
873f4145734bd1da34181a1abea2190e,recOTNbaSEBOxfGqk,Northrop Grumman,Company,[],,,07 - Los Angeles,https://www.northropgrumman.com/,Other Transit,,Static Incomplete,RT Incomplete,false,Unknown,[],false,,false,false,true,2023-06-02 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
84419c8ec45391f7de6825ee36fd8902,recOTNbaSEBOxfGqk,Northrop Grumman,Company,[],,,07 - Los Angeles,,Other Transit,,Static Incomplete,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
fee26d9f473e4cea7613e735bb542c08,recOTNbaSEBOxfGqk,Northrop Grumman,Company,[],,,07 - Los Angeles,,Other Transit,,Static Incomplete,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
ae6caf762661ae7dda629e48bc2412e2,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,03 - Marysville,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],false,90223,false,false,false,2023-04-29 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
d0eeb774ddba47e35ba391b0d01fa774,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,03 - Marysville,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],,90223,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
56692ce04662bca1f0696f3eb99c9664,recAwVdogtIsOLN9Q,Paratransit Inc.,Company,[],242,,03 - Marysville,https://paratransit.org/,,1880627057,Static OK,RT Incomplete,false,Unknown,[],false,90223,false,false,false,2023-05-24 00:00:00.000000 UTC,2023-06-02 23:59:59.999999 UTC
a531f656c4e66378937c0da3faff4d8f,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],,90223,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
e4d526dd1394ba41f03bd78e020cdc11,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,03 - Marysville,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],false,90223,false,false,false,2023-05-23 00:00:00.000000 UTC,2023-05-23 23:59:59.999999 UTC
fe6c1854a3df46f15b6c424dd824972d,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,03 - Marysville,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],false,90223,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
e24efcbef6fa9f07bd543ab91dc33af5,recAwVdogtIsOLN9Q,Paratransit Inc.,,[],242,,,,,1880627057,Static OK,RT Incomplete,false,Unknown,[],,90223,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
32033186d9819e43c107c7a6cb5aaa9f,recAwVdogtIsOLN9Q,Paratransit Inc.,Company,[],242,"Merged the following organizations:
1) Paratransit Inc.
2) Paratransit Services Inc.",03 - Marysville,https://paratransit.org/,,1880627057,Static OK,RT Incomplete,false,Unknown,[],false,90223,false,false,true,2023-06-03 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
e009df555f32a5f22b695136c93d192d,reculZNuWZxcvBrWf,Peppermint Ridge,Non-Profit Organization,[],,To provide loving homes and empowering support services for individuals with developmental disabilities.,08 - San Bernardino,https://www.peppermintridge.org/,,9609158528,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
da88660e0e0b967cdc8260e4aaf43530,reculZNuWZxcvBrWf,Peppermint Ridge,Non-Profit Organization,[],,To provide loving homes and empowering support services for individuals with developmental disabilities.,,https://www.peppermintridge.org/,,9609158528,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
6bd05208f8c2bec3fa3a1782f6b0cff8,reculZNuWZxcvBrWf,Peppermint Ridge,Non-Profit Organization,[],,To provide loving homes and empowering support services for individuals with developmental disabilities.,08 - San Bernardino,https://www.peppermintridge.org/,,9609158528,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
b9b8cec242c40e7f7b692e00259c6bf9,reculZNuWZxcvBrWf,Peppermint Ridge,Non-Profit Organization,[],,To provide loving homes and empowering support services for individuals with developmental disabilities.,08 - San Bernardino,https://www.peppermintridge.org/,,9609158528,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,true,2023-04-29 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
2ba7986e4b84d8a15cca66a1c3d643db,reculZNuWZxcvBrWf,Peppermint Ridge,Non-Profit Organization,[],,To provide loving homes and empowering support services for individuals with developmental disabilities.,,https://www.peppermintridge.org/,,9609158528,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
f69f9da590680b48dc127a62f774eeba,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
d34c4c907a397ed130eb21a671de7da0,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
a01e27720807defb208a368c4f661d06,recyaCufOwGpHEgdb,Riverside County,County,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
95f37b34eea5936204c19c1a70e679f8,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-25 23:59:59.999999 UTC
525984b371a9c2e45165eb6d38a88ad6,recyaCufOwGpHEgdb,Riverside County,County,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
cd0d8b17f0227d67598057ce647b190b,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,,,,Static OK,RT Incomplete,false,Unknown,[],true,,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
a74be2a93603ebc993f9c43d05350074,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
b8ece1695b67f710f817fa25ad165675,recyaCufOwGpHEgdb,Riverside County,County,[],,,08 - San Bernardino,https://rivco.org/,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,true,2023-05-26 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
edb7a1c2bea4f9f109d2e254b517e6e5,recTTtFUyVehrTQw7,S&A Systems Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,false,2023-04-29 00:00:00.000000 UTC,2023-05-26 23:59:59.999999 UTC
437641ef3b2df3ebae48a0745f6be76d,recTTtFUyVehrTQw7,S&A Systems Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
74ea9fb4cc0c2f454a2f7f568d3e850a,recTTtFUyVehrTQw7,S&A Systems Inc.,Company,[],,,,https://www.fleetwatch.com/,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,true,2023-05-27 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
6704f14a4cb567fb47420f3d24ddd54d,recTTtFUyVehrTQw7,S&A Systems Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
b7b31a95dda2e41634ab71726a7376aa,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],true,,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
5a73c53585aabbaefe91378d389a842e,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
603212b9e47ea414f2e1668685774d8f,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
8ef13999c991b6cb197913b0b2e54910,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,https://www.sandiegocounty.gov/,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,true,2023-05-27 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
a244afead49c36cef93674b3d098b4ba,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-26 23:59:59.999999 UTC
1f6c11c6bb2f394ad8946e90440a3801,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
6fea5389a9f85a42a1854a181b3ccf5f,recenHiZpQfc6R06H,San Diego County,County,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
2e423259848d4aac69fc7600e7df805c,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
31aec6d3a3a04e392faeb456798180a9,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
640ee8dfaa5596c23640ba898556f39d,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,https://www.smcgov.org/,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,true,2023-05-27 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
c55e6de250c8cfe25210810e2bc9ea9b,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
6c74f00b0f4028a54afab0455af4f465,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],true,,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
f85993b94fcf574d745ff65c75ee0ebf,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
04025b4ac988b8795a750d65e7222d10,recs14ipfNF69wm6H,San Mateo County,County,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-26 23:59:59.999999 UTC
80c24f5b06811b3869c93d8e3c373c33,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-26 23:59:59.999999 UTC
e557f14e1f43d4eb9048593a61e800bc,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,,,,Static OK,RT Incomplete,false,Unknown,[],true,,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
f9ab6f57b94937a6666aadacf29d1818,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,https://www.townofparadise.com/,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,true,2023-05-27 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
2c7cd34d205bcf4928d1e3ccdfe11e47,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
c3832855907eea5d019badf712ca2ac2,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,,,,Static OK,RT Incomplete,false,Unknown,[],true,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
05aabe13660537198eac3c6389c95ce2,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,03 - Marysville,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
c4dd8b85851cee4dd7057a7337778d9a,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
2027667ee689f614a1a7b7110ea15bc7,recESBdiH88weAf4t,Town of Paradise,City/Town,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
66b5ff7a67219192f367a7b2e6a67cb4,recOA7Odff2Ft0gYB,Transit App Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
335897d6d0f2d80bc0cafd6bdb11ec15,recOA7Odff2Ft0gYB,Transit App Inc.,Company,[],,,,https://transitapp.com/,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,true,2023-05-27 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
1c3517fdbf91ca350da4d1e424b9b9da,recOA7Odff2Ft0gYB,Transit App Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,false,2023-04-29 00:00:00.000000 UTC,2023-05-26 23:59:59.999999 UTC
e15ed01e1c425f30c0a68c5aa24e7f90,recOA7Odff2Ft0gYB,Transit App Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
7861723fc3c472ddf384bf152e0c17bd,recOA7Odff2Ft0gYB,Transit App Inc.,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
c449791aa298751c412d1fc2e19dc8b0,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],,99370,,,false,2023-03-03 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
9ac84eb675ebbb2ed8c946a1879e6817,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],true,99370,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
cb8a6d801ac9371ec9179f92c4628451,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],,99370,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-02 23:59:59.999999 UTC
63eba6e816df2fd3536a5e9994b7c311,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],true,99370,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
be5110b610c4e5ee0f76d4c72cab0cd4,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],false,99370,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
69f45949c1317354ef157ee2d17d1e4b,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],true,99370,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
9af451016999bf1425f3c9dbe7da7e48,recYBRDOFAYGCfYmO,Tule River Tribe,Tribe,[],347,,06 - Fresno,https://tulerivertribe-nsn.gov/,Core,1879187912,Static OK,RT Incomplete,false,Unknown,[],true,99370,false,false,true,2023-05-23 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
4da60e238d8d76da2bbc9c74dfcd0a58,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,"Website has technical issues

",07 - Los Angeles,https://beverlyhillscabco.com/,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,true,2023-06-01 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
02db863bfa82149045f2caa04704497d,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,,07 - Los Angeles,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
9da923483099120f27d3ba2b6f14bdca,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,,07 - Los Angeles,,,,Static OK,RT Incomplete,false,Unknown,[],false,,false,false,false,2023-04-29 00:00:00.000000 UTC,2023-05-31 23:59:59.999999 UTC
c8db497f93232696502f154af9af85e4,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,,07 - Los Angeles,,,,Static OK,RT Incomplete,false,Unknown,[],false,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
dfe64a009e07eab4e8136a80837eb270,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-02 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
2bae2eb38b25f5a310dd30826e672fa5,recflZUcVN6M0D948,Beverly Hills Cab,Company,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-03-01 23:59:59.999999 UTC
45bfc6099611eae01e28c191f7f08063,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,https://www.ci.claremont.ca.us/,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,false,false,true,2023-05-25 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
b9585959a8d83130631a485bbacc901e,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,false,false,false,2023-05-23 00:00:00.000000 UTC,2023-05-24 23:59:59.999999 UTC
3abfe054d9f6abbeebe86367047683d6,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-22 23:59:59.999999 UTC
866f695e1f499645a2cde95278aa40a0,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],,90296,,,false,2023-03-04 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
29bccb5de2ad2adf7a00ea077925e69c,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
e15b7f0ff71b70116ad16012583dca4e,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
e689467a0e4deb524d8dd247cbb2b473,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],,90296,,,false,2023-03-01 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
50f1d1ec8d4a38bf7c58f4b128f653bb,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,07 - Los Angeles,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],true,90296,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
91f74496b0b8463943d3d0685e788672,rec740nNdh3RVBMkj,City of Claremont,City/Town,[],,,,,,1880627047,Static OK,RT Incomplete,false,Unknown,[],,90296,,,false,2022-12-02 00:00:00.000000 UTC,2023-02-28 23:59:59.999999 UTC
62a176d57354e9bdd8abbc294f6a497e,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,https://www.dalycity.org/BusinessDirectoryII.aspx?lngBusinessCategoryID=51,,,Static OK,RT Incomplete,false,No,[],true,,false,false,true,2023-05-05 00:00:00.000000 UTC,2098-12-31 23:59:59.999999 UTC
b13626bd83e197cc2ee4566a9d6b094b,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,https://www.dalycity.org/BusinessDirectoryII.aspx?lngBusinessCategoryID=51,,,Static OK,RT Incomplete,false,No,[],,,,,false,2023-03-11 00:00:00.000000 UTC,2023-04-27 23:59:59.999999 UTC
da7e469eb56c85176d12a22fa329508f,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2022-12-02 00:00:00.000000 UTC,2023-02-28 23:59:59.999999 UTC
cdff8be6a36aecd771bc84c917abd931,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,https://www.dalycity.org/BusinessDirectoryII.aspx?lngBusinessCategoryID=51,,,Static OK,RT Incomplete,false,No,[],true,,false,true,false,2023-05-03 00:00:00.000000 UTC,2023-05-04 23:59:59.999999 UTC
60b0545e8f743d7c175685cd823ba30c,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,https://www.dalycity.org/BusinessDirectoryII.aspx?lngBusinessCategoryID=51,,,Static OK,RT Incomplete,false,No,[],true,,true,true,false,2023-04-29 00:00:00.000000 UTC,2023-05-02 23:59:59.999999 UTC
ba4e75af0160309d9fa20df36c659570,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-01 00:00:00.000000 UTC,2023-03-03 23:59:59.999999 UTC
298f4f0822d83548a6e95abc22355a3f,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,https://www.dalycity.org/BusinessDirectoryII.aspx?lngBusinessCategoryID=51,,,Static OK,RT Incomplete,false,No,[],true,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
db43e810839655b4f0015d82998657d6,recMg5zcbGaLyoLet,City of Daly City,City/Town,[],,,04 - Oakland,,,,Static OK,RT Incomplete,false,Unknown,[],,,,,false,2023-03-04 00:00:00.000000 UTC,2023-03-10 23:59:59.999999 UTC
a536d5723f8a03c7c522b1d24fae3e3d,recaJnArpFEk5QooE,City of Elk Grove,City/Town,[],105,,,,,1880583887,Static OK,RT OK,false,Unknown,[],,90205,,,false,2022-12-02 00:00:00.000000 UTC,2022-12-02 23:59:59.999999 UTC
16ca47e313a8118586e7d3621e544a4f,recvstpYWPyevji8e,City of Encinitas,City/Town,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],true,,,,false,2023-04-28 00:00:00.000000 UTC,2023-04-28 23:59:59.999999 UTC
0e95ab76558fd01b7a84e78353b63bb5,recvstpYWPyevji8e,City of Encinitas,City/Town,[],,,11 - San Diego,,,,Static OK,RT Incomplete,false,Unknown,[],true,,false,false,false,2023-05-05 00:00:00.000000 UTC,2023-05-24 23:59:59.999999 UTC
